days,pop,immunesupressed_flow,HD79,HD79_flow,145-97,145-97_flow,396-09,396-09_flow,274-98,274-98_flow,174-97,174-97_flow,GM04,GM04_flow
0,0.001,0,0.001,0,0.001,0,0.001,0,0.001,0,0.001,0,0.001,0
0.166166166,0.000976373,2.76E-12,0.000975353,1.26E-16,0.000977773,1.64E-13,0.00099128,1.16E-20,0.000939485,2.50E-12,0.000976373,2.76E-12,0.000976373,2.76E-12
0.332332332,0.001003516,4.36E-10,0.000978438,3.16E-13,0.001014886,9.01E-09,0.001037374,4.62E-15,0.000904355,2.83E-09,0.001003516,4.36E-10,0.001003516,4.36E-10
0.498498498,0.001079139,2.76E-07,0.001007643,7.26E-11,0.001108926,7.05E-06,0.001137402,4.88E-11,0.000891494,2.04E-07,0.001079139,2.76E-07,0.001079139,2.76E-07
0.664664665,0.001203559,1.17E-06,0.00106215,1.28E-08,0.001261046,0.000285728,0.001293498,1.69E-08,0.000898554,9.47E-07,0.001203559,1.17E-06,0.001203559,1.17E-06
0.830830831,0.001379523,2.69E-06,0.001141881,2.76E-07,0.001475709,0.003037303,0.001510727,8.61E-07,0.000923821,2.46E-06,0.001379523,2.69E-06,0.001379523,2.69E-06
0.996996997,0.001612164,7.26E-06,0.001247434,2.68E-06,0.001760723,0.016237287,0.001797185,1.40E-05,0.000966121,5.83E-06,0.001612164,7.26E-06,0.001612163,7.26E-06
1.163163163,0.001909097,1.37E-05,0.001380065,1.57E-05,0.002127434,0.057136374,0.002164255,0.000112496,0.00102475,1.74E-05,0.001909098,1.37E-05,0.001909097,1.37E-05
1.329329329,0.002280624,2.44E-05,0.001541683,6.69E-05,0.002591126,0.152230424,0.002627023,0.000570905,0.001099414,3.17E-05,0.002280625,2.44E-05,0.002280624,2.44E-05
1.495495495,0.002740052,3.84E-05,0.001734858,0.000216487,0.00317161,0.334002267,0.003204878,0.002106619,0.001190174,4.61E-05,0.002740054,3.84E-05,0.002740052,3.84E-05
1.661661662,0.003304149,5.92E-05,0.001962854,0.000569173,0.003894043,0.636717886,0.003922295,0.006155185,0.001297431,6.37E-05,0.003304153,5.92E-05,0.003304149,5.92E-05
1.827827828,0.003993738,8.59E-05,0.002229668,0.001279323,0.004789994,1.092923638,0.004809879,0.015081425,0.001421894,9.13E-05,0.003993743,8.59E-05,0.003993737,8.59E-05
1.993993994,0.004834461,0.000119414,0.002540101,0.002476179,0.005898809,1.731566075,0.005905639,0.032277569,0.001564566,0.000119132,0.004834469,0.000119414,0.00483446,0.000119414
2.16016016,0.005857705,0.000162891,0.002899826,0.004257173,0.007269323,2.577131607,0.007256613,0.062089769,0.001726737,0.000147178,0.005857719,0.000162891,0.005857704,0.000162891
2.326326326,0.007101778,0.000214787,0.0033155,0.006664839,0.008962001,3.649641158,0.008920881,0.109688861,0.001909987,0.000184037,0.007101799,0.000214787,0.007101777,0.000214787
2.492492492,0.008613332,0.000277514,0.003794879,0.009616427,0.011051594,4.965129285,0.010970057,0.180839435,0.00211619,0.000224362,0.008613365,0.000277514,0.008613332,0.000277514
2.658658659,0.010449113,0.000352213,0.004346954,0.012919511,0.013630448,6.536318839,0.013492365,0.281653767,0.002347524,0.000265029,0.010449162,0.000352213,0.010449113,0.000352213
2.824824825,0.012678082,0.000441085,0.004982121,0.016293983,0.016812555,8.373200146,0.016596431,0.418350898,0.002606494,0.000307244,0.012678158,0.000441085,0.012678084,0.000441085
2.990990991,0.01538401,0.000545839,0.005712374,0.019436409,0.020738604,10.48365966,0.020415951,0.597108863,0.002895947,0.000356069,0.015384124,0.000545839,0.015384013,0.000545839
3.157157157,0.018668617,0.000668727,0.006551532,0.02209579,0.025582187,12.87397155,0.025115457,0.823878915,0.003219106,0.000408444,0.018668788,0.000668728,0.018668623,0.000668727
3.323323323,0.022655397,0.000813201,0.007515497,0.024173734,0.031557466,15.5491742,0.03089739,1.10430456,0.003579597,0.000464412,0.022655652,0.000813201,0.022655407,0.000813201
3.489489489,0.027494266,0.000984976,0.008622554,0.02583136,0.03892864,18.51338001,0.038010811,1.44363574,0.00398149,0.000524017,0.027494647,0.000984976,0.027494283,0.000984976
3.655655656,0.033367192,0.001190308,0.009893717,0.027568051,0.048021607,21.77003781,0.046762126,1.846661366,0.004429342,0.0005873,0.03336776,0.001190309,0.03336722,0.001190308
3.821821822,0.040495037,0.001436567,0.011353127,0.03026206,0.059238365,25.32376415,0.057528266,2.317757807,0.00492825,0.000656874,0.040495882,0.00143657,0.04049508,0.001436567
3.987987988,0.04914586,0.001733234,0.013028512,0.035127059,0.073074762,29.17374242,0.070772908,2.860864603,0.0054839,0.000732822,0.049147115,0.001733237,0.049145928,0.001733234
4.154154154,0.059645001,0.002091067,0.01495171,0.043654569,0.090142387,33.32382589,0.08706643,3.479510839,0.006102639,0.000814181,0.059646862,0.002091072,0.059645107,0.002091067
4.32032032,0.072387295,0.002524571,0.017159278,0.057400676,0.111195562,37.77745309,0.107110436,4.176855585,0.006791541,0.000901015,0.07239005,0.002524579,0.072387455,0.002524571
4.486486486,0.08785194,0.003050045,0.019693183,0.078048706,0.137164651,42.55799806,0.13176793,4.955698702,0.007558494,0.000996246,0.087856016,0.003050057,0.087852183,0.003050045
4.652652653,0.106620485,0.00368768,0.022601599,0.107130005,0.169197072,47.79984238,0.162100418,5.818506355,0.008412279,0.0011055,0.106626511,0.003687698,0.106620851,0.00368768
4.818818819,0.129398683,0.004462282,0.025939826,0.145982453,0.208707907,53.90553664,0.199413522,6.767479995,0.009362676,0.001224298,0.129407587,0.004462308,0.129399234,0.004462282
4.984984985,0.157043012,0.00540466,0.029771339,0.195670112,0.257442254,61.62025833,0.245313063,7.804562424,0.010420575,0.001352755,0.157056161,0.005404706,0.157043836,0.005404661
5.151151151,0.190592822,0.006551619,0.034168992,0.256943012,0.317552092,71.95767827,0.301774,8.931484256,0.011598102,0.001490988,0.190612231,0.006551691,0.190594053,0.006551621
5.317317317,0.231309352,0.007948188,0.039216409,0.330216538,0.391690965,86.02017962,0.371225178,10.14979107,0.012908754,0.001650542,0.231337992,0.007948304,0.231311185,0.007948192
5.483483483,0.280723049,0.009653028,0.045009569,0.415606684,0.483130657,104.8222369,0.456653456,11.4608625,0.014367554,0.001826037,0.280765297,0.009662646,0.28072577,0.00965306
5.64964965,0.340690924,0.011725686,0.051658624,0.513000314,0.595904858,129.1644625,0.561731636,12.8659402,0.015991224,0.002017571,0.340753228,0.011740825,0.340694962,0.011725726
5.815815816,0.413466158,0.014253298,0.059290013,0.622135862,0.734986028,159.5772248,0.690975595,14.36613641,0.017798374,0.002238238,0.413558021,0.01426945,0.41347214,0.014253531
5.981981982,0.501782393,0.017333232,0.06804884,0.742685248,0.90650306,196.3203438,0.84993728,15.96246115,0.01980972,0.002483156,0.501917814,0.017350368,0.501791247,0.017330872
6.148148148,0.60895592,0.021083906,0.078101644,0.874323608,1.118008974,239.4037665,1.045441444,17.655855,0.02204831,0.002751889,0.609155522,0.021105026,0.608969011,0.021081087
6.314314314,0.739009509,0.025655228,0.08963956,1.016770452,1.378809956,288.6160805,1.285876183,19.44716106,0.024539802,0.003056982,0.73930367,0.025681148,0.739028855,0.02565184
6.48048048,0.896822288,0.031227461,0.102881948,1.169817102,1.700369396,343.5339361,1.581549052,21.33712411,0.027312744,0.003396349,0.897255752,0.031258678,0.896850857,0.031223132
6.646646647,1.088311178,0.03801923,0.118080554,1.333828963,2.096803636,403.5930976,1.945123353,23.32651415,0.030398908,0.003775046,1.088949846,0.038056676,1.088353346,0.038018436
6.812812813,1.320650367,0.046297755,0.135524292,1.508165498,2.585489352,468.0986424,2.392152009,25.41606905,0.033833646,0.004202676,1.321591293,0.046341354,1.320712579,0.046297091
6.978978979,1.60253657,0.05638819,0.155544718,1.692650417,3.187806646,536.2504186,2.94173024,27.60657022,0.037656302,0.004674537,1.603922674,0.056440542,1.602628322,0.056387387
7.145145145,1.944509389,0.068688288,0.178522326,1.887777522,3.930046465,607.1601146,3.617292189,29.89852773,0.041910654,0.005207032,1.946551111,0.068743821,1.944644659,0.068685871
7.311311311,2.3593377,0.083683044,0.204893746,2.093773481,4.844515628,679.8674233,4.447581526,32.29252787,0.046645414,0.005797769,2.362344865,0.083737696,2.359537069,0.083675619
7.477477477,2.862485168,0.101952874,0.23516002,2.31092116,5.970878997,753.3523903,5.467831438,34.78913411,0.051914786,0.00646382,2.866913862,0.102013032,2.862778927,0.101947413
7.643643644,3.472670083,0.12421986,0.269896087,2.539557093,7.357783068,826.5388357,6.72119507,37.38888991,0.057779082,0.007203769,3.479191592,0.124283675,3.473102806,0.124214298
7.80980981,4.212537271,0.151370571,0.309761649,2.780071366,9.064810772,898.3020116,8.260473608,40.09235509,0.064305407,0.008036434,4.222139424,0.151428004,4.213174518,0.151351744
7.975975976,5.109462546,0.184446478,0.355513632,3.032900389,11.16482072,967.4715367,10.15019478,42.90049367,0.071568423,0.008962912,5.123598653,0.184516271,5.110400723,0.184424467
8.142142142,6.196512852,0.224754758,0.40802047,3.298510308,13.74672498,1032.831714,12.46909907,45.81667343,0.079651198,0.010003455,6.21732045,0.224841919,6.197893652,0.224731533
8.308308308,7.513587838,0.273877914,0.468278473,3.577405279,16.91875443,1093.142152,15.31309281,48.85241377,0.088646147,0.011160047,7.544209765,0.273991562,7.515619404,0.273852005
8.474474474,9.108770729,0.333738279,0.53743059,3.870119647,20.81224742,1147.180009,18.79872447,52.03867095,0.098656081,0.012456377,9.153826048,0.333897931,9.111758632,0.333710608
8.640640641,11.03991734,0.406680292,0.616787853,4.177213382,25.58596923,1193.821662,23.06722951,55.43392913,0.109795374,0.013900749,11.10619139,0.406910396,11.04430984,0.406651882
8.806806807,13.37651119,0.495558217,0.707853982,4.499277317,31.43092042,1232.143652,28.28916489,59.13798621,0.122191252,0.01551806,13.47396556,0.495897468,13.38296526,0.495528347
8.972972973,16.20180837,0.603842643,0.812353511,4.836918642,38.57550927,1261.479924,34.66961124,63.29304129,0.135985231,0.017321912,16.34505721,0.60434744,16.21128582,0.6038212
9.139139139,19.6152869,0.735768257,0.932263968,5.190759568,47.2908392,1281.43389,42.45384646,68.08031511,0.151334718,0.01933822,19.82575103,0.736517763,19.62919394,0.735753978
9.305305305,23.73539781,0.896469814,1.069852678,5.561448258,57.89567363,1291.860595,51.93328125,73.71193725,0.168414777,0.021592324,24.04444169,0.897606985,23.75578707,0.896498494
9.471471471,28.70258713,1.092207974,1.227718803,5.949648149,70.76037862,1292.835503,63.45127675,80.41625651,0.187420098,0.024108322,29.15607576,1.093887938,28.73244895,1.092274133
9.637637638,34.682513,1.330584264,1.408841346,6.356033595,86.30879537,1284.620822,77.40822162,88.43005893,0.208567179,0.026924976,35.34741156,1.333076337,34.72619362,1.330711924
9.803803804,41.86931364,1.620845145,1.616633927,6.781292742,105.0165613,1267.652448,94.26492205,97.98480992,0.232096752,0.030066979,42.84321145,1.624530156,41.93311165,1.621097869
9.96996997,50.48868702,1.97425974,1.855007227,7.226137148,127.4039123,1242.375838,114.5429458,109.2984784,0.258276461,0.033579724,51.91347988,1.979660585,50.58169924,1.974652287
10.13613614,60.80040373,2.40435343,2.128440081,7.691350408,154.0205471,1209.465658,138.8200827,122.5634748,0.287403841,0.037501715,62.88184553,2.412339153,60.93571339,2.404936234
10.3023023,73.0996954,2.927659009,2.442060354,8.178426796,185.4198727,1169.62253,167.7186072,137.9468048,0.319809619,0.041887969,76.13515458,2.939467357,73.29602426,2.928528567
10.46846847,87.71672929,3.56416158,2.801736757,8.68790272,222.1201422,1123.621012,201.8836678,155.5877035,0.355861364,0.046786269,92.1342807,3.581590769,88.00070556,3.565539513
10.63463463,105.0131066,4.338011643,3.214182992,9.222507675,264.5510145,1072.28992,241.9491175,175.5935888,0.395967523,0.052263446,111.4260562,4.363700863,105.4223268,4.339985733
10.8008008,125.3740264,5.278332679,3.687075576,9.785539155,312.9862296,1016.508669,288.4887248,198.0406208,0.4405819,0.058381527,134.656068,5.316277237,125.9611075,5.281130204
10.96696697,149.1945012,6.420207314,4.22918688,10.38139293,367.4667161,957.2014298,341.9523413,222.9699311,0.490208596,0.06522093,162.5818209,6.476183359,150.0323059,6.424207004
11.13313313,176.857877,7.805738417,4.850534949,11.01561344,427.7232139,895.3334829,402.5894753,250.4011215,0.545407459,0.07286316,196.0854255,7.888287527,178.0460296,7.811519495
11.2992993,208.7050704,9.485340606,5.562551684,11.69445923,493.1124847,831.9082366,470.3668954,280.3294909,0.60680011,0.081403459,236.1844875,9.607007653,210.3777298,9.493723775
11.46546547,244.9935884,11.51913126,6.37827095,12.42491453,562.5844887,767.9681022,544.891651,312.7290037,0.675076584,0.090945478,284.0392465,11.69831577,247.3281681,11.53134658
11.63163163,285.8467816,13.97867898,7.312538054,13.21414594,634.6971471,704.5933823,625.3549878,347.5443424,0.751002631,0.101608084,340.9532179,14.24206974,289.0728627,13.9962808
11.7977978,331.1960847,16.94823257,8.382241809,14.06934348,707.6886524,642.897532,710.5140028,384.7097876,0.835427748,0.113523172,408.363678,17.33492258,335.6031805,16.97370093
11.96396396,380.7222206,20.5266084,9.606570007,14.99734656,779.6049785,584.0004756,798.724648,424.1321764,0.929294018,0.126835655,487.8173748,21.0933423,386.6643545,20.56362591
12.13013013,433.8050527,24.82896732,11.00728854,16.00461668,848.4654653,528.9873456,888.0311279,465.7007015,1.033645767,0.141713177,580.9260455,25.65757775,441.6994996,24.88268921
12.2962963,489.4949649,29.98800997,12.6090435,17.09708013,912.4376149,478.7493542,976.3043083,509.291927,1.149640143,0.158337536,689.2959941,31.19639513,499.8122832,30.06545231
12.46246246,546.5197813,36.15489172,14.43968438,18.27991624,969.9887138,433.7724624,1061.409285,554.7741475,1.278558686,0.176920115,814.4266253,37.91188651,559.762778,36.26610948
12.62862863,603.338478,43.49978753,16.53060457,19.55766836,1019.988416,394.0757186,1141.374335,602.0003497,1.421819903,0.197678466,957.5749848,46.04513111,620.0093571,43.65983886
12.79479479,658.2452131,52.20322664,18.91709356,20.93425056,1061.750275,359.2874976,1214.533296,650.8126386,1.580992933,0.220875935,1119.587692,55.88260169,678.8028283,52.43303218
12.96096096,709.5152123,62.46399753,21.63869156,22.41269252,1095.015631,328.8078801,1279.621017,701.0475487,1.757812353,0.246770499,1300.708401,67.76312049,734.3275888,62.79115638
13.12712713,755.5708833,74.49356289,24.73953354,23.99555381,1119.894638,301.951287,1335.813665,752.5311259,1.954194144,0.275696189,1500.377838,82.08409804,784.8709124,74.95509478
13.29329329,795.1374035,88.50100764,28.26866501,25.68469895,1136.78394,278.0600231,1382.717822,805.0805862,2.172252828,0.307999907,1717.053015,99.30961655,828.9905154,89.14617363
13.45945946,827.3563379,104.6870524,32.28030486,27.48149547,1146.278971,256.5572368,1420.320878,858.5067237,2.414319808,0.344074329,1948.079949,119.9753288,865.6473255,105.579478
13.62562563,851.8355413,123.2299938,36.83402389,29.38678599,1149.093822,236.9684444,1448.918631,912.6156282,2.68296283,0.384361389,2189.656249,144.691617,894.2775354,124.4657105
13.79179179,868.6302895,144.2700391,41.99479785,31.40096148,1145.995653,218.9241221,1469.035012,967.2045456,2.981006521,0.42935398,2436.913413,174.1539672,914.7937108,145.9605529
13.95795796,878.1679373,167.8936818,47.83288407,33.52404939,1137.755722,202.1456285,1481.34525,1022.066161,3.311553929,0.479601636,2684.131953,209.1332954,927.5228707,170.1462641
14.12412412,881.1398734,194.1158067,54.42345891,35.75579343,1125.115892,186.4322133,1486.609411,1076.988236,3.678008682,0.53571425,2925.078298,250.4550516,933.1032244,197.0816291
14.29029029,878.3869482,222.8647349,61.84594216,38.09548515,1108.76793,171.6431577,1485.619362,1131.753543,4.084097804,0.598369469,3153.426549,298.9607792,932.3663121,226.719584
14.45645646,870.7990596,253.9732789,70.18292304,40.54211552,1089.342473,157.6927498,1479.159396,1186.139817,4.533894585,0.668319879,3363.208748,355.5869484,926.227747,258.9152922
14.62262262,859.2402078,287.1710193,79.51859397,43.09446442,1067.404816,144.509958,1467.979116,1239.920205,5.031841099,0.746449112,3549.230669,421.2323138,915.6010501,293.4159926
14.78878879,844.5012887,322.0879061,89.93659493,45.75111348,1043.455188,132.0729466,1452.776409,1292.863475,5.582769738,0.833601953,3707.398294,496.7453004,901.3395825,329.8643593
14.95495495,827.2767714,358.267973,101.5171756,48.51050069,1017.931786,120.3723255,1434.188176,1344.735149,6.191922987,0.930855873,3834.919785,582.8686186,884.2044118,367.808522
15.12112112,808.1587225,395.1915916,114.3335997,51.37126431,991.2153339,109.4167965,1412.786737,1395.300123,6.864970376,1.039362055,3930.372313,680.1770324,864.8521962,406.7143352
15.28728729,787.6415926,432.2764891,128.4477506,54.3329902,963.6343446,99.21703874,1389.080112,1444.327933,7.608021358,1.160400566,3993.64529,789.0167739,843.8363438,445.9862337
15.45345345,766.1325024,468.9219997,143.9049551,57.39768759,935.4705549,89.80115201,1363.514831,1491.602269,8.427632697,1.295391851,4025.786895,909.4413911,821.6156411,484.9920775
15.61961962,743.9634647,504.538939,160.7281234,60.57176744,906.9642197,81.20039207,1336.480231,1536.934625,9.330808376,1.445910714,4028.787769,1041.1585,798.5661453,523.1249229
15.78578579,721.4034599,538.5869988,178.9114159,63.86745743,878.3190828,73.44891548,1308.313504,1580.186771,10.32498995,1.613699888,4005.335465,1183.49023,774.9937041,559.7937146
15.95195195,698.6693426,570.5626292,198.4137825,67.30346032,849.7069362,66.57396019,1279.305019,1621.302755,11.41803479,1.800687188,3958.568185,1335.351183,751.1456756,594.49289
16.11811812,675.935211,600.0635206,219.1528701,70.90398427,821.271735,60.57755779,1249.703562,1660.196991,12.61817917,2.009008165,3891.84898,1495.380686,727.2212244,626.7248952
16.28428428,653.3402312,626.7528514,240.9999385,74.69903255,793.1332689,55.42126588,1219.721316,1696.93971,13.93398316,2.24101613,3808.573869,1661.430978,703.3800403,656.0863847
16.45045045,630.9950645,650.3711168,263.776537,78.72012536,765.390413,51.02459827,1189.538461,1731.558453,15.37425324,2.499308876,3712.02041,1831.498258,679.7495649,682.271836
16.61661662,608.9871093,670.74174,287.253732,83.00053769,738.1239877,47.28805822,1159.307346,1764.201911,16.94793899,2.786744945,3605.237789,2003.181191,656.430908,705.105762
16.78278278,587.3847574,687.7778923,311.1546131,87.57242869,711.3992639,44.10050368,1129.15621,1794.99768,18.66399985,3.106467069,3490.975545,2173.923313,633.5036685,724.4459563
16.94894895,566.2408517,701.4765064,335.1605952,92.46658994,685.2681507,41.35665016,1099.192484,1824.115619,20.53123738,3.461929019,3371.645631,2341.144851,611.0298481,740.253496
17.11511512,545.5954982,711.9156925,358.9216786,97.70808347,659.7710997,38.95905056,1069.505678,1851.720903,22.55808958,3.856889907,3249.311306,2502.265628,589.0570344,752.5809651
17.28128128,525.4783587,719.1953151,382.0703498,103.319243,634.9387613,36.83598563,1040.16991,1877.97866,24.75238387,4.295909631,3125.696158,2654.973938,567.6209923,761.5271754
17.44744745,505.9105244,723.4848777,404.2382593,109.3164818,610.7934204,34.92345427,1011.246091,1903.018684,27.12104655,4.782652137,3002.206994,2797.113057,546.7477802,767.2417493
17.61361361,486.9060533,724.9658464,425.0743089,115.7129409,587.3502414,33.17315271,982.7838197,1927.009918,29.66976827,5.322379642,2879.965211,2926.774216,526.4554824,769.927375
17.77977978,468.4732345,723.8553038,444.2624107,122.515637,564.6183464,31.54871407,954.8230219,1950.052199,32.40262707,5.921081137,2759.842319,3042.405391,506.7556326,769.8102959
17.94594595,450.6156306,720.3922215,461.5370979,129.7290273,542.6017466,30.01977431,927.395355,1972.275629,35.32167377,6.583065771,2642.496339,3142.866606,487.6543862,767.1186437
18.11211211,433.3329397,714.8088329,476.6953195,137.3511496,521.3001485,28.56668005,900.5254213,1993.784105,38.42648812,7.315083665,2528.406813,3227.370684,469.1534896,762.1012426
18.27827828,416.6217113,707.3422294,489.6032992,145.3749536,500.7096488,27.17505239,874.2318079,2014.645685,41.71371837,8.123613442,2417.906964,3295.511652,451.2510835,755.0060196
18.44444444,400.4759396,698.2184587,500.1979592,153.78903,480.8233357,25.83472411,848.5279802,2034.969837,45.17662229,9.01554858,2311.212232,3347.246767,433.9423697,746.07359
18.61061061,384.8875592,687.6582708,508.4832092,162.5799822,461.6318058,24.53841774,823.4230493,2054.779219,48.80463233,9.998149526,2208.444899,3382.854561,417.2201671,735.54161
18.77677678,369.846857,675.8726106,514.5219955,171.7303191,443.1236104,23.28119402,798.9224301,2074.174425,52.58297328,11.07901858,2109.654837,3402.896175,401.075375,723.6301786
18.94294294,355.3428171,663.0430651,518.4254616,181.2184941,425.2856395,22.05969236,775.0284061,2093.155747,56.49236451,12.26607841,2014.836643,3408.147499,385.4973604,710.5424048
19.10910911,341.363409,649.365791,520.3407131,191.022667,408.1034519,20.87170879,751.7406148,2111.796156,60.50884144,13.56741541,1923.943563,3399.534907,370.4742826,696.4802302
19.27527528,327.8958285,634.9840591,520.4385707,201.1169481,391.5615589,19.71582084,729.0564638,2130.09656,64.60373309,14.99134013,1836.898611,3378.168718,355.993364,681.6149994
19.44144144,314.9266991,620.0629574,518.9024037,211.4728233,375.6436671,18.59121142,706.9714882,2148.090356,68.74382634,16.54591578,1753.603335,3345.25077,342.0411183,666.1056535
19.60760761,302.442241,604.7233018,515.9187494,222.0614864,360.332887,17.4974806,685.4796577,2165.829365,72.89174448,18.23919346,1673.944634,3302.024038,328.6035411,650.1048803
19.77377377,290.4284116,589.0788716,511.6700386,232.8512715,345.6119107,16.43451945,664.5736409,2183.309236,77.00655505,20.07888486,1597.799992,3249.723832,315.6662693,633.7355762
19.93993994,278.8710233,573.2430538,506.329421,243.8087684,331.4631637,15.40243768,644.2450311,2200.528652,81.04460669,22.07231785,1525.041449,3189.597462,303.2147153,617.1138897
20.10610611,267.7558416,557.3063899,500.0574821,254.9001135,317.8689336,14.40220376,624.4845421,2217.529983,84.96058095,24.22564577,1455.538569,3122.843562,291.2341786,600.3464004
20.27227227,257.068666,541.3486148,493.0005005,266.0894507,304.8114798,13.43274239,605.2821747,2234.311357,88.70872046,26.54426953,1389.160632,3050.598484,279.7099392,583.5162164
20.43843844,246.7953976,525.4450175,485.2898775,277.3396024,292.273125,12.49521184,586.6273612,2250.850387,92.24417711,29.03238459,1325.778224,2973.915446,268.6273349,566.7034002
20.6046046,236.9220945,509.6467236,477.0423877,288.6059733,280.236333,11.59009278,568.5090886,2267.175746,95.5244136,31.69260306,1265.264368,2893.761881,257.9718257,549.9775852
20.77077077,227.435017,494.0150765,468.3609556,299.8583305,268.6837734,10.71790255,550.9160048,2283.287177,98.51057015,34.52562587,1207.495304,2811.024358,247.7290468,533.3915716
20.93693694,218.3206642,478.5811466,459.3357301,311.0523126,257.5983748,9.879179721,533.8365098,2299.159824,101.1687159,37.52978486,1152.351015,2726.497165,237.8848516,516.9975267
21.1031031,209.5658038,463.393007,450.0452905,322.1403471,246.9633687,9.074725832,517.2588333,2314.808058,103.4709027,40.70094209,1099.715549,2640.867345,228.4253471,500.8377549
21.26926927,201.1574949,448.4684445,440.5578756,333.1064278,236.7623257,8.304661079,501.1711021,2330.230681,105.3959532,44.03227241,1049.477209,2554.777125,219.3369218,484.9431055
21.43543544,193.0831067,433.8462163,430.9325656,343.8876494,226.9791833,7.569835692,485.5613967,2345.410443,106.9299404,47.51389159,1001.528627,2468.764177,210.6062679,469.3451663
21.6016016,185.3303314,419.5350481,421.2203797,354.4430503,217.5982689,6.870874308,470.4178006,2360.347782,108.0663351,51.13235803,955.7667748,2383.289251,202.2203989,454.0668111
21.76776777,177.8871944,405.5518361,411.4652721,364.7276233,208.6043164,6.208402047,455.728441,2375.035144,108.8058295,54.87168689,912.092911,2298.737959,194.166662,439.1238799
21.93393393,170.7420608,391.9122807,401.7050213,374.6965956,199.9824789,5.583123476,441.4815247,2389.463946,109.1558668,58.71253737,870.4124977,2215.432592,186.4327474,424.5345637
22.1001001,163.8836393,378.620374,391.9720143,384.3046535,191.7183373,4.995561313,427.6653677,2403.626487,109.12993,62.63230664,830.6350888,2133.642292,179.0066948,410.3047721
22.26626627,157.3009839,365.6823977,382.2939397,393.4993878,183.7979053,4.446587785,414.2684198,2417.513186,108.7466536,66.60534543,792.6742031,2053.587065,171.8768965,396.4443135
22.43243243,150.9834934,353.1036591,372.6943877,402.2493168,176.2076322,3.936332646,401.2792859,2431.113008,108.0288284,70.60373635,756.4471872,1975.432055,165.0320987,382.956735
22.5985986,144.9209096,340.8819937,363.1933768,410.522358,168.9344024,3.465718949,388.6867433,2444.410817,107.0023703,74.59738359,721.8750727,1899.3076,158.4614013,369.8454344
22.76476476,139.1033141,329.0182135,353.8078125,418.287006,161.9655331,3.035385543,376.4797561,2457.391133,105.6953099,78.55446231,688.8824317,1825.330288,152.1542552,357.1108339
22.93093093,133.5211237,317.5095446,344.5518855,425.51981,155.2887713,2.645969731,364.6474866,2470.028437,104.136857,82.44230229,657.3972325,1753.574847,146.1004592,344.7517947
23.0970971,128.1650852,306.3553831,335.4374188,432.2155681,148.8922874,2.298102416,353.1793045,2482.301273,102.3565698,86.22804122,627.3506977,1684.067645,140.2901553,332.7657396
23.26326326,123.0262695,295.549817,326.4741699,438.3601722,142.7646695,1.992373906,342.0647945,2494.170583,100.3836534,89.8794579,598.6771646,1616.855683,134.7138232,321.1492845
23.42942943,118.0960646,285.0897159,317.6700945,443.9685447,136.8949152,1.729094011,331.2937617,2505.605427,98.24639328,93.36513384,571.3139501,1551.912275,129.3622741,309.8967919
23.5955956,113.3661688,274.967578,309.0315762,449.0431921,131.2724238,1.507813105,320.8562354,2516.552411,95.97172257,96.65563142,545.20122,1489.248107,124.226644,299.0043309
23.76176176,108.828583,265.1778436,300.5636274,453.6123369,125.8869869,1.326799746,310.7424724,2526.9855,93.58491249,99.72404094,520.2818624,1428.823201,119.2983861,288.4640929
23.92792793,104.4756027,255.7125507,292.2700647,457.6956317,120.7287791,1.182686005,300.9429577,2536.865415,91.10937215,102.5469249,496.5013663,1370.60648,114.5692634,278.2705168
24.09409409,100.2998104,246.5654054,284.1536629,461.3238639,115.788348,1.070550112,291.4484061,2546.139152,88.56653964,105.1030444,473.807705,1314.556716,110.0313408,268.4147347
24.26026026,96.29406752,237.7279055,276.216289,464.5245575,111.0566039,0.985358133,282.2497612,2554.771484,85.97584771,107.3748786,452.1512244,1260.637523,105.6769769,258.889779
24.42642643,92.45150552,229.1928292,268.4590209,467.3259398,106.5248097,0.921857516,273.3381948,2562.722783,83.35474638,109.3499663,431.4845351,1208.782033,101.4988157,249.6868025
24.59259259,88.76551841,220.9519748,260.8822502,469.7481865,102.1845699,0.875208298,264.7051052,2569.976534,80.7187682,111.0189944,411.7624106,1158.950459,97.48977805,240.7977945
24.75875876,85.22975412,212.9972777,253.4857742,471.8217138,98.02782073,0.84111239,256.3421154,2576.485673,78.08162325,112.3758888,392.941689,1111.068144,93.64305373,232.2141497
24.92492492,81.83810644,205.320727,246.268875,473.5699772,94.04681877,0.816626248,248.2410703,2582.213934,75.45531343,113.419933,374.9811789,1065.083162,89.95209275,223.9273956
25.09109109,78.58470691,197.9141249,239.2303907,475.0038306,90.23413102,0.798660484,240.3940337,2587.190637,72.85025764,114.1545958,357.8415698,1020.930922,86.41059708,215.9297005
25.25725726,75.46391685,190.7692729,232.3687768,476.1531492,86.58262422,0.786070932,232.7932854,2591.366734,70.27542147,114.5855617,341.4853468,978.547939,83.01251271,208.2118042
25.42342342,72.47031954,183.8783843,225.6821615,477.0324842,83.08545459,0.777991058,225.4313174,2594.717794,67.73844689,114.721598,325.8767086,937.8738859,79.75202117,200.7647104
25.58958959,69.59871242,177.232984,219.1683933,477.6490093,79.7360577,0.773300755,218.3008305,2597.281834,65.24577849,114.5710159,310.9814893,898.8490901,76.62353169,193.5815441
